Depth,Gamma,K,U,Th,MagSusc
13.18,19.16976,0.3699462,0.9722401,3.489705,-0.1710906
13.18,19.33203,0.3684269,0.9721912,3.490993,-0.1833049
13.18,19.44622,0.3675038,0.9721556,3.491803,-0.1937607
13.18,19.51213,0.3671793,0.9721334,3.492132,-0.2022212
13.18,19.57804,0.3668548,0.9721112,3.492461,-0.2086373
13.19,19.6439,0.3665305,0.9720889,3.49279,-0.2132167
13.19,19.70981,0.366206,0.9720667,3.493119,-0.2161666
13.19,19.77572,0.3658816,0.9720445,3.493448,-0.2176949
13.19,19.825,0.3658219,0.9720266,3.493596,-0.2181054
13.19,19.82448,0.3665549,0.9720222,3.493201,-0.2177884
13.19,19.82396,0.3672883,0.9720178,3.492805,-0.2172963
13.2,19.82344,0.3680218,0.9720134,3.492409,-0.2171978
13.2,19.82292,0.3687548,0.9720089,3.492014,-0.218067
13.2,19.8224,0.3694882,0.9720045,3.491618,-0.2204771
13.2,19.82189,0.3702217,0.972,3.491223,-0.2249084
13.2,19.77619,0.3718798,0.972,3.490343,-0.2317469
13.2,19.73052,0.373537,0.972,3.489463,-0.2408658
13.2,19.68482,0.3751952,0.972,3.488583,-0.2519435
13.21,19.63912,0.3768533,0.972,3.487702,-0.2644641
13.21,19.59345,0.3785105,0.972,3.486823,-0.2779118
13.21,19.54775,0.3801686,0.972,3.485942,-0.2917443
13.21,19.41934,0.3819668,0.972,3.484989,-0.3053373
13.21,19.26341,0.3838115,0.972,3.484011,-0.3180348
13.21,19.10757,0.3856551,0.972,3.483034,-0.3291763
13.22,18.95163,0.3874998,0.972,3.482056,-0.3381196
13.22,18.7957,0.3893446,0.972,3.481078,-0.3442218
13.22,18.63976,0.3911893,0.972,3.4801,-0.3468401
13.22,18.41854,0.3929418,0.972,3.479171,-0.3455886
13.22,18.13184,0.3946043,0.972,3.478291,-0.3404703
13.22,17.84514,0.3962668,0.972,3.477411,-0.3318771
13.23,17.55861,0.3979282,0.972,3.476532,-0.3203508
13.23,17.27191,0.3995907,0.972,3.475651,-0.3064331
13.23,16.9852,0.4012532,0.972,3.474771,-0.2906664
13.23,16.71256,0.4027766,0.972,3.473964,-0.2736087
13.23,16.48216,0.4038828,0.972,3.473378,-0.2558113
13.23,16.25162,0.4049896,0.972,3.472791,-0.2377898
13.24,16.02107,0.4060965,0.972,3.472205,-0.2201255
13.24,15.79067,0.4072027,0.972,3.471618,-0.2034214
13.24,15.56013,0.4083095,0.972,3.471031,-0.1882803
13.24,15.32959,0.4094163,0.972,3.470445,-0.1751104
13.24,15.15448,0.4099675,0.972,3.470151,-0.164126
13.24,14.97948,0.4105184,0.972,3.469858,-0.1552397
13.24,14.80437,0.4110696,0.972,3.469565,-0.1483203
13.25,14.62927,0.4116209,0.972,3.469271,-0.1431917
13.25,14.45426,0.4121717,0.972,3.468978,-0.1396782
13.25,14.27916,0.4127229,0.972,3.468685,-0.1376099
13.25,14.13435,0.4125177,0.9720467,3.46265,-0.1368347
13.25,13.99965,0.4120599,0.9721089,3.454699,-0.1370696
13.25,13.86503,0.4116024,0.9721711,3.446752,-0.1379628
13.26,13.73034,0.4111447,0.9722334,3.4388,-0.1390874
13.26,13.59564,0.4106869,0.9722956,3.430849,-0.1400162
13.26,13.46094,0.4102291,0.9723578,3.422897,-0.1403221
13.26,13.32528,0.409039,0.9703686,3.409518,-0.1397289
13.26,13.1885,0.4071141,0.9663232,3.390687,-0.1380488
13.26,13.05171,0.4051893,0.9622778,3.371856,-0.1351828
13.27,12.91501,0.4032656,0.9582348,3.353037,-0.1312921
13.27,12.77822,0.4013408,0.9541894,3.334207,-0.1265381
13.27,12.64144,0.399416,0.950144,3.315376,-0.121082
13.27,12.51321,0.3971697,0.9450706,3.293799,-0.1151506
13.27,12.41069,0.3939623,0.9369232,3.264014,-0.1090431
13.27,12.30811,0.390753,0.9287709,3.23421,-0.1032086
13.28,12.20552,0.3875437,0.9206186,3.204407,-0.09797097
13.28,12.103,0.3843364,0.9124712,3.174621,-0.09361187
13.28,12.00042,0.3811271,0.9043189,3.144818,-0.09041287
13.28,11.89783,0.3779178,0.8961666,3.115014,-0.08861128
13.28,11.87048,0.3734235,0.8839059,3.074232,-0.08840003
13.28,11.84314,0.3689318,0.8716525,3.033474,-0.089451
13.28,11.81578,0.3644374,0.8593917,2.992691,-0.09153257
13.29,11.78842,0.3599431,0.8471311,2.951909,-0.09450833
13.29,11.76106,0.3554488,0.8348704,2.911127,-0.0982421
13.29,11.73372,0.3509571,0.822617,2.870368,-0.1025722
13.29,11.74065,0.3454992,0.8072755,2.821355,-0.1072623
13.29,11.75899,0.3397207,0.7909087,2.769601,-0.1123276
13.29,11.77731,0.3339456,0.7745516,2.717879,-0.1178257
13.3,11.79565,0.328167,0.7581849,2.666126,-0.1236907
13.3,11.81398,0.3223885,0.7418181,2.614372,-0.1298564
13.3,11.83232,0.3166099,0.7254513,2.562619,-0.1362567
13.3,11.87422,0.3102859,0.707074,2.505409,-0.1430863
13.3,11.9397,0.3034094,0.6866666,2.442681,-0.1503474
13.3,12.00518,0.2965329,0.6662592,2.379953,-0.1578509
13.31,12.07062,0.2896605,0.645864,2.317262,-0.1655971
13.31,12.1361,0.2827841,0.6254566,2.254534,-0.1735863
13.31,12.20159,0.2759076,0.6050493,2.191805,-0.1818184
13.31,12.27887,0.2691234,0.5836172,2.130262,-0.1901673
13.31,12.39143,0.2626196,0.5591305,2.072301,-0.1985477
13.31,12.50405,0.2561119,0.5346292,2.014305,-0.2071224
13.32,12.61668,0.2496043,0.510128,1.956309,-0.2158215
13.32,12.7293,0.2430966,0.4856266,1.898314,-0.2244985
13.32,12.84186,0.2365928,0.46114,1.840352,-0.2330064
13.32,12.95449,0.2300851,0.4366387,1.782357,-0.2412945
13.32,13.13011,0.2252355,0.4163825,1.735336,-0.2494076
13.32,13.30563,0.2203887,0.3961383,1.688343,-0.2570123
13.32,13.48126,0.215539,0.3758821,1.641322,-0.2638423
13.33,13.65689,0.2106894,0.3556258,1.594301,-0.2696977
13.33,13.83251,0.2058397,0.3353696,1.547281,-0.2743791
13.33,14.00804,0.200993,0.3151254,1.500288,-0.2776454
13.33,14.21955,0.1973863,0.2980517,1.461495,-0.2791319
13.33,14.44304,0.1941947,0.2820405,1.425449,-0.2789382
13.33,14.66641,0.1910049,0.2660389,1.389425,-0.2772763
13.34,14.8899,0.1878133,0.2500277,1.353379,-0.2742334
13.34,15.1134,0.1846216,0.2340165,1.317333,-0.2698968
13.34,15.33689,0.18143,0.2180054,1.281287,-0.2643537
13.34,15.56709,0.1790682,0.2041232,1.250742,-0.2578807
13.34,15.80428,0.1775344,0.1923559,1.225669,-0.2506201
13.34,16.04148,0.1760006,0.1805887,1.200595,-0.2425816
13.35,16.27867,0.1744668,0.1688214,1.175522,-0.2338124
13.35,16.51572,0.172934,0.1570612,1.150464,-0.2243604
13.35,16.75291,0.1714002,0.1452939,1.12539,-0.2142729
13.35,16.97371,0.1702815,0.1345895,1.103064,-0.2033654
13.35,17.14529,0.1704058,0.1270729,1.088977,-0.1914595
13.35,17.31698,0.1705302,0.1195518,1.074881,-0.1786265
13.36,17.48867,0.1706545,0.1120307,1.060785,-0.1650153
13.36,17.66037,0.1707789,0.1045097,1.046688,-0.1508005
13.36,17.83195,0.1709032,0.09699305,1.032601,-0.1361566
13.36,18.00364,0.1710276,0.08947197,1.018505,-0.1213252
13.36,18.13494,0.17225,0.08599114,1.015383,-0.1066139
13.36,18.26615,0.1734717,0.08251239,1.012264,-0.09225441
13.36,18.39745,0.1746942,0.07903156,1.009142,-0.07852156
13.37,18.52874,0.1759166,0.07555073,1.006021,-0.0657341
13.37,18.66003,0.1771391,0.0720699,1.002899,-0.05421091
13.37,18.79125,0.1783608,0.06859114,0.9997795,-0.04422889
13.37,18.89221,0.1795065,0.06803215,0.999,-0.03594017
13.37,18.98309,0.1806267,0.06844554,0.999,-0.029342
13.37,19.07396,0.1817468,0.06885894,0.999,-0.02437054
13.38,19.16477,0.1828663,0.06927209,0.999,-0.0209332
13.38,19.25564,0.1839865,0.0696855,0.999,-0.01893749
13.38,19.34651,0.1851067,0.07009889,0.999,-0.01829098
13.38,19.39935,0.1857617,0.07033869,0.9990022,-0.01893935
13.38,19.41428,0.1859529,0.07040537,0.9990067,-0.02074108
13.38,19.4292,0.186144,0.07047206,0.9990111,-0.02346739
13.39,19.44412,0.1863352,0.07053874,0.9990156,-0.02706021
13.39,19.45903,0.1865262,0.07060539,0.99902,-0.03146131
13.39,19.47395,0.1867174,0.07067207,0.9990245,-0.03661263
13.39,19.47175,0.186676,0.07065197,0.99903,-0.04253329
13.39,19.41832,0.1859386,0.0703721,0.9990389,-0.04928752
13.39,19.36486,0.1852007,0.07009207,0.9990478,-0.05699677
13.4,19.3114,0.1844628,0.06981204,0.9990567,-0.06561799
13.4,19.25794,0.183725,0.069532,0.9990656,-0.07505333
13.4,19.20451,0.1829875,0.06925213,0.9990745,-0.08520497
13.4,19.15104,0.1822497,0.0689721,0.9990834,-0.09601878
13.4,19.05655,0.1805828,0.06834535,0.9990968,-0.1074842
13.4,18.96212,0.1789169,0.06771897,0.99911,-0.1192491
13.4,18.86763,0.17725,0.06709222,0.9991234,-0.1310055
13.41,18.77314,0.1755831,0.06646547,0.9991367,-0.142489
13.41,18.67865,0.1739162,0.06583872,0.99915,-0.1534351
13.41,18.58422,0.1722503,0.06521234,0.9991634,-0.1635696
13.41,18.48801,0.1698869,0.06432566,0.9991801,-0.1725902
13.41,18.39124,0.167291,0.0633522,0.9991978,-0.1805235
13.41,18.29447,0.1646951,0.06237873,0.9992156,-0.1874906
13.42,18.19775,0.1621008,0.06140585,0.9992334,-0.1935683
13.42,18.10097,0.1595049,0.06043238,0.9992512,-0.1988332
13.42,18.0042,0.1569089,0.05945892,0.9992689,-0.2033619
13.42,17.88058,0.1541303,0.05841722,0.9992889,-0.2074019
13.42,17.72992,0.1511655,0.05730595,0.9993111,-0.2111131
13.42,17.57927,0.1482006,0.05619469,0.9993334,-0.2145682
13.43,17.42862,0.1452358,0.05508342,0.9993556,-0.2178782
13.43,17.27805,0.1422727,0.05397282,0.9993778,-0.2211542
13.43,17.1274,0.1393079,0.05286156,0.9994,-0.2245071
13.43,16.96862,0.1363907,0.05176691,0.9994233,-0.2278833
13.43,16.78552,0.1336183,0.05072284,0.99945,-0.2312044
13.43,16.60232,0.1308443,0.04967815,0.9994767,-0.2344808
13.44,16.41912,0.1280703,0.04863346,0.9995033,-0.2378243
13.44,16.23591,0.1252964,0.04758876,0.99953,-0.2413805
13.44,16.05282,0.122524,0.04654469,0.9995567,-0.2452948
13.44,15.86961,0.11975,0.0455,0.9995834,-0.2497561
13.44,15.74113,0.1177186,0.04473545,0.9996011,-0.2549973
13.44,15.61265,0.1156872,0.04397089,0.9996189,-0.2611746
13.44,15.48425,0.113657,0.0432068,0.9996367,-0.2681673
13.45,15.35577,0.1116256,0.04244224,0.9996545,-0.2755788
13.45,15.22729,0.1095942,0.04167769,0.9996723,-0.2830124
13.45,15.09888,0.107564,0.04091359,0.9996901,-0.2900562
13.45,15.01141,0.106229,0.04041227,0.9997012,-0.2962546
13.45,14.93763,0.1051265,0.03999884,0.9997101,-0.3009486
13.45,14.86385,0.1040241,0.03958541,0.999719,-0.3034888
13.46,14.79011,0.1029222,0.03917222,0.9997278,-0.3034549
13.46,14.71633,0.1018197,0.03875879,0.9997367,-0.3004265
13.46,14.64254,0.1007172,0.03834536,0.9997456,-0.2939828
13.46,14.59549,0.10008,0.03810777,0.99975,-0.2837416
13.46,14.57507,0.09990663,0.03804554,0.99975,-0.2698739
13.46,14.55465,0.09973327,0.03798331,0.99975,-0.2531028
13.47,14.53424,0.09955991,0.03792108,0.99975,-0.2342988
13.47,14.51383,0.09938665,0.03785888,0.99975,-0.2143319
13.47,14.49341,0.0992133,0.03779665,0.99975,-0.1940715
13.47,14.48677,0.09927247,0.03782231,0.9997478,-0.1744894
13.47,14.52137,0.1000281,0.03811124,0.9997389,-0.1564373
13.47,14.55595,0.1007834,0.0384,0.99973,-0.1403093
13.48,14.59056,0.101539,0.03868893,0.9997211,-0.1264468
13.48,14.62516,0.1022947,0.03897787,0.9997122,-0.1151739
13.48,14.65975,0.1030499,0.03926662,0.9997033,-0.1068148
13.48,14.69435,0.1038056,0.03955555,0.9996944,-0.1014167
13.48,14.78377,0.1053036,0.04012452,0.9996766,-0.09875107
13.48,14.87319,0.1068015,0.0406935,0.9996589,-0.09829534
13.48,14.96255,0.1082986,0.04126212,0.9996411,-0.09951127
13.49,15.05197,0.1097966,0.04183109,0.9996234,-0.1018453
13.49,15.14139,0.1112946,0.04240007,0.9996056,-0.1047431
13.49,15.23075,0.1127917,0.0429687,0.9995878,-0.1077272
13.49,15.32926,0.1147063,0.04369763,0.9995633,-0.1105491
13.49,15.4308,0.1167599,0.04447996,0.9995367,-0.1130654
13.49,15.53234,0.1188135,0.04526229,0.99951,-0.1151939
13.5,15.63382,0.1208659,0.04604416,0.9994833,-0.1169304
13.5,15.73536,0.1229196,0.0468265,0.9994566,-0.118271
13.5,15.8369,0.1249732,0.04760883,0.99943,-0.1192117
13.5,15.92134,0.1270268,0.04839116,0.9994056,-0.1198953
13.5,15.98865,0.1290792,0.04917303,0.9993833,-0.1204964
13.5,16.056,0.1311329,0.04995537,0.9993611,-0.1212212
13.51,16.12335,0.1331865,0.0507377,0.9993389,-0.1222615
13.51,16.19066,0.1352389,0.05151957,0.9993167,-0.123809
13.51,16.25801,0.1372925,0.05230191,0.9992945,-0.1260553
13.51,16.31682,0.1391941,0.05336288,0.9992734,-0.1291396
13.51,16.34998,0.1406389,0.05526111,0.9992555,-0.1331312
13.51,16.38312,0.1420828,0.05715821,0.9992378,-0.1379428
13.52,16.41628,0.1435276,0.05905644,0.99922,-0.1433326
13.52,16.44944,0.1449724,0.06095467,0.9992023,-0.1490069
13.52,16.48258,0.1464163,0.06285177,0.9991845,-0.154672
13.52,16.51574,0.1478611,0.06475,0.9991667,-0.1600188
13.52,16.49005,0.1484612,0.06902172,0.9991534,-0.1647219
13.52,16.46435,0.1490613,0.07329345,0.99914,-0.1684852
13.52,16.43867,0.149661,0.07756262,0.9991267,-0.1710361
13.53,16.41298,0.1502611,0.08183435,0.9991133,-0.1721262
13.53,16.38729,0.1508612,0.08610607,0.9991,-0.1715068
13.53,16.36161,0.1514609,0.09037524,0.9990866,-0.1689555
13.53,16.32581,0.1512879,0.09637366,0.9990766,-0.1643281
13.53,16.28664,0.1508566,0.1029486,0.9990677,-0.1577903
13.53,16.24747,0.1504254,0.1095235,0.9990588,-0.1497117
13.54,16.20832,0.1499944,0.1160944,0.99905,-0.1407657
13.54,16.16916,0.1495632,0.1226693,0.9990411,-0.1316247
13.54,16.12998,0.149132,0.1292443,0.9990322,-0.1229619
13.54,16.11011,0.1483581,0.1369359,0.9990256,-0.115436
13.54,16.10948,0.147243,0.1457364,0.9990211,-0.1096574
13.54,16.10885,0.1461273,0.1545421,0.9990167,-0.1061893
13.55,16.10822,0.1450115,0.1633478,0.9990122,-0.105336
13.55,16.1076,0.1438965,0.1721482,0.9990078,-0.1074018
13.55,16.10697,0.1427807,0.1809539,0.9990034,-0.1126905
13.55,16.11832,0.141408,0.190336,0.999,-0.1213516
13.55,16.16556,0.1392654,0.2014442,0.999,-0.13328
13.55,16.21278,0.1371241,0.2125459,0.999,-0.1477643
13.56,16.26002,0.1349815,0.2236542,0.999,-0.1639973
13.56,16.30726,0.132839,0.2347624,0.999,-0.1811393
13.56,16.35447,0.1306977,0.245864,0.999,-0.1983504
13.56,16.40171,0.1285551,0.2569723,0.999,-0.2148157
13.56,16.49682,0.1257591,0.2705254,0.999,-0.2297434
13.56,16.59193,0.1229631,0.2840784,0.999,-0.2428595
13.56,16.68699,0.1201688,0.2976234,0.999,-0.2539298
13.57,16.7821,0.1173728,0.3111764,0.999,-0.26276
13.57,16.87721,0.1145768,0.3247295,0.999,-0.2691557
13.57,16.97232,0.1117808,0.3382825,0.999,-0.2730239
13.57,17.09712,0.1089898,0.3518275,0.999,-0.2745748
13.57,17.23192,0.1061982,0.3653806,0.999,-0.2742109
13.57,17.36672,0.1034066,0.3789336,0.999,-0.2723827
13.58,17.50143,0.1006167,0.3924786,0.999,-0.2694906
13.58,17.63623,0.09782517,0.4060316,0.999,-0.2659351
13.58,17.77103,0.09503361,0.4195847,0.999,-0.2621164
13.58,17.93183,0.09247986,0.4318798,0.999,-0.2581764
13.58,18.11853,0.0901653,0.4429103,0.999,-0.2541769
13.58,18.30534,0.08784937,0.4539475,0.999,-0.2501009
13.59,18.49216,0.08553343,0.4649846,0.999,-0.2460596
13.59,18.67886,0.08321887,0.4760152,0.999,-0.2421641
13.59,18.86567,0.08090293,0.4870523,0.999,-0.2385254
13.59,19.0359,0.07879896,0.4974969,0.999,-0.2351584
13.59,19.15631,0.0773319,0.5061612,0.999,-0.2320789
13.59,19.27665,0.07586571,0.5148203,0.999,-0.2294022
13.6,19.39705,0.07439864,0.5234846,0.999,-0.2271914
13.6,19.51746,0.07293157,0.5321488,0.999,-0.225493
13.6,19.63787,0.07146451,0.5408131,0.999,-0.2243533
13.6,19.75821,0.06999832,0.5494723,0.999,-0.2238584
13.6,19.78619,0.06868703,0.5559043,0.999,-0.2241336
13.6,19.81417,0.06737575,0.5623363,0.999,-0.225048
13.6,19.84213,0.06606524,0.5687645,0.999,-0.2265066
13.61,19.87011,0.06475396,0.5751965,0.999,-0.2284497
13.61,19.89808,0.06344268,0.5816285,0.999,-0.230818
13.61,19.92606,0.06213139,0.5880605,0.999,-0.2335353
13.61,19.90276,0.0614507,0.5927094,0.999,-0.236476
13.61,19.86235,0.06097949,0.5967682,0.999,-0.2396177
13.61,19.82194,0.06050828,0.6008269,0.999,-0.2429445
13.62,19.78155,0.06003735,0.6048833,0.999,-0.2463572
13.62,19.74114,0.05956614,0.608942,0.999,-0.2497566
13.62,19.70073,0.05909494,0.6130007,0.999,-0.2530436
13.62,19.63979,0.05885741,0.6157998,0.999,-0.2562474
13.62,19.5584,0.05885302,0.6173413,0.999,-0.2593255
13.62,19.47697,0.05884863,0.6188838,0.999,-0.2621644
13.63,19.39554,0.05884423,0.6204262,0.999,-0.2647215
13.63,19.3141,0.05883984,0.6219687,0.999,-0.2669547
13.63,19.23272,0.05883545,0.6235102,0.999,-0.2688217
13.63,19.14511,0.05888891,0.6247378,0.999,-0.2702284
13.63,19.03902,0.05911566,0.6250222,0.999,-0.2711197
13.63,18.93299,0.05934228,0.6253065,0.999,-0.2716064
13.64,18.82689,0.05956903,0.625591,0.999,-0.2714961
13.64,18.72079,0.05979577,0.6258755,0.999,-0.2704948
13.64,18.6147,0.06002253,0.62616,0.999,-0.268309
13.64,18.50866,0.06024914,0.6264443,0.999,-0.2646811
13.64,18.41023,0.06065814,0.6267999,0.999,-0.2593887
13.64,18.31181,0.06106714,0.6271556,0.999,-0.2520671
13.64,18.21344,0.0614759,0.627511,0.999,-0.2426214
13.65,18.11501,0.06188489,0.6278666,0.999,-0.2312262
13.65,18.01658,0.06229389,0.6282222,0.999,-0.2180559
13.65,17.91815,0.06270289,0.6285778,0.999,-0.2032574
13.65,17.89917,0.06324827,0.6289865,0.9989967,-0.186894
13.65,17.90664,0.0638395,0.6294132,0.9989923,-0.1696365
13.65,17.91411,0.06443073,0.62984,0.9989878,-0.1523069
13.66,17.92157,0.0650216,0.6302664,0.9989833,-0.1355743
13.66,17.92904,0.06561284,0.6306931,0.9989789,-0.1201075
13.66,17.93651,0.06620406,0.6311198,0.9989744,-0.1065756
13.66,17.97392,0.0671531,0.6315821,0.9989678,-0.09571926
13.66,18.04124,0.06845915,0.6320797,0.9989589,-0.08773812
13.66,18.1086,0.06976599,0.6325775,0.9989501,-0.08229417
13.67,18.17596,0.07107282,0.6330754,0.9989412,-0.07904609
13.67,18.24332,0.07237966,0.6335732,0.9989323,-0.07765277
13.67,18.31064,0.07368571,0.6340708,0.9989234,-0.07777313
13.67,18.38995,0.07508578,0.6346041,0.9989134,-0.07876261
13.67,18.50518,0.076766,0.6352442,0.9989001,-0.07997741
13.67,18.62034,0.07844523,0.6358839,0.9988867,-0.08107897
13.68,18.73557,0.08012545,0.636524,0.9988734,-0.08177748
13.68,18.8508,0.08180567,0.6371641,0.9988601,-0.08179923
13.68,18.96603,0.08348589,0.6378041,0.9988467,-0.08087046
13.68,19.08125,0.08516612,0.6384442,0.9988334,-0.07898781
13.68,19.20191,0.08721868,0.6392261,0.9988156,-0.07641671
13.68,19.32264,0.08927247,0.6400085,0.9987978,-0.07342836
13.68,19.4433,0.09132503,0.6407905,0.9987801,-0.07035009
13.69,19.56403,0.09337881,0.6415728,0.9987623,-0.06756521
13.69,19.68476,0.0954326,0.6423553,0.9987445,-0.06545708
13.69,19.80549,0.09748639,0.6431376,0.9987267,-0.06435815
13.69,19.92412,0.09981874,0.6440262,0.9987056,-0.06444824
13.69,20.04215,0.1022457,0.6449507,0.9986834,-0.06580989
13.69,20.16018,0.1046727,0.6458753,0.9986612,-0.06846102
13.7,20.2782,0.1070997,0.6467999,0.9986389,-0.07232229
13.7,20.39616,0.1095252,0.6477239,0.9986168,-0.0773144
13.7,20.51418,0.1119522,0.6486484,0.9985945,-0.08335811
13.7,20.58895,0.1143793,0.649573,0.99857,-0.09037136
13.7,20.62044,0.116805,0.6504971,0.9985434,-0.09815964
13.7,20.65195,0.1192322,0.6514218,0.9985167,-0.1064163
13.71,20.68347,0.1216595,0.6523464,0.99849,-0.1145779
13.71,20.71498,0.1240867,0.6532711,0.9984633,-0.122081
13.71,20.74647,0.1265124,0.6541952,0.9984367,-0.1283623
13.71,20.74981,0.1288461,0.6550842,0.9984111,-0.1329076
13.71,20.6688,0.1308998,0.6558666,0.9983889,-0.1352829
13.71,20.58783,0.1329522,0.6566484,0.9983667,-0.135249
13.72,20.50681,0.1350058,0.6574308,0.9983445,-0.1327381
13.72,20.42579,0.1370594,0.6582131,0.9983223,-0.1277398
13.72,20.34477,0.139113,0.6589954,0.9983001,-0.1202434
13.72,20.2638,0.1411655,0.6597773,0.9982779,-0.1102945
13.72,20.16226,0.1424723,0.6602752,0.9982601,-0.09799495
13.72,20.06072,0.1437792,0.660773,0.9982423,-0.0839599
13.72,19.95918,0.1450861,0.6612709,0.9982246,-0.0688553
13.73,19.85769,0.1463922,0.6617684,0.9982067,-0.05339772
13.73,19.75615,0.1476991,0.6622663,0.998189,-0.03830349
13.73,19.65461,0.149006,0.6627641,0.9981712,-0.02425705
13.73,19.50699,0.1497522,0.6630484,0.9981567,-0.01184555
13.73,19.3439,0.1503124,0.6632618,0.9981434,-0.001312398
13.73,19.18081,0.1508725,0.6634752,0.9981301,0.007236208
13.74,19.01772,0.1514326,0.6636886,0.9981167,0.01376451
13.74,18.85473,0.1519924,0.6639019,0.9981034,0.01823672
13.74,18.69164,0.1525525,0.6641153,0.9980901,0.02061711
13.74,18.49913,0.1530437,0.6636286,0.9980812,0.02112661
13.74,18.27732,0.1534658,0.6624426,0.9980767,0.02008809
13.74,18.05538,0.153888,0.6612559,0.9980723,0.01792582
13.75,17.83344,0.1543103,0.6600692,0.9980678,0.01510117
13.75,17.6115,0.1547326,0.6588825,0.9980634,0.01207575
13.75,17.38969,0.1551547,0.6576965,0.9980589,0.009311044
13.75,17.16303,0.155648,0.6558638,0.9980556,0.007096591
13.75,16.92221,0.1563548,0.6520898,0.9980556,0.005618135
13.75,16.68139,0.1570616,0.6483158,0.9980556,0.004920676
13.76,16.4407,0.157768,0.644544,0.9980556,0.005069061
13.76,16.19988,0.1584748,0.64077,0.9980556,0.006134755
13.76,15.95906,0.1591816,0.636996,0.9980556,0.008189204
13.76,15.71838,0.159888,0.6332243,0.9980556,0.01125282
13.76,15.52938,0.1612526,0.6270059,0.99806,0.01529526
13.76,15.34038,0.1626173,0.6207874,0.9980645,0.02021205
13.76,15.15139,0.1639819,0.614569,0.9980689,0.02577621
13.77,14.9625,0.1653457,0.6083543,0.9980733,0.03163877
13.77,14.7735,0.1667103,0.6021359,0.9980778,0.03745072
13.77,14.58451,0.1680749,0.5959175,0.9980822,0.04288644
13.77,14.42499,0.1702118,0.5879765,0.9980867,0.04769066
13.77,14.27515,0.1726077,0.5794555,0.9980912,0.0515687
13.77,14.12532,0.1750035,0.5709345,0.9980956,0.05421195
13.78,13.97549,0.1773994,0.5624136,0.9981,0.05531093
13.78,13.82575,0.1797938,0.5538977,0.9981045,0.05455617
13.78,13.67592,0.1821896,0.5453767,0.998109,0.05163844
13.78,13.52267,0.1850989,0.5357044,0.9981134,0.04628525
13.78,13.36609,0.1885195,0.5248873,0.9981179,0.03846908
13.78,13.20943,0.1919422,0.5140638,0.9981223,0.0284069
13.79,13.05276,0.1953648,0.5032403,0.9981267,0.01658523
13.79,12.89609,0.1987875,0.4924168,0.9981312,0.003490812
13.79,12.73952,0.2022081,0.4815997,0.9981356,-0.0103897
13.79,12.5947,0.2058406,0.4701832,0.9981401,-0.02455027
13.79,12.48547,0.2101038,0.4569847,0.9981445,-0.03847696
13.79,12.37625,0.214367,0.4437862,0.998149,-0.05165399
13.8,12.2671,0.2186276,0.4305956,0.9981534,-0.0635796
13.8,12.15788,0.2228908,0.4173971,0.9981579,-0.07375681
13.8,12.04866,0.227154,0.4041987,0.9981623,-0.08168826
13.8,11.9395,0.2314147,0.3910081,0.9981667,-0.08699916
13.8,11.89008,0.2358598,0.3778818,0.9981623,-0.08943746
13.8,11.84066,0.2403049,0.3647555,0.9981578,-0.08928989
13.8,11.79123,0.2447499,0.3516291,0.9981533,-0.0867487
13.81,11.74184,0.2491924,0.3385106,0.9981489,-0.08191191
13.81,11.69242,0.2536374,0.3253843,0.9981444,-0.07487718
13.81,11.64299,0.2580825,0.312258,0.99814,-0.06574258
13.81,11.57845,0.2620285,0.3009722,0.9981355,-0.05460728
13.81,11.50883,0.2658113,0.2902904,0.9981311,-0.04154261
13.81,11.43921,0.2695942,0.2796087,0.9981267,-0.02679278
13.82,11.36959,0.273377,0.2689269,0.9981223,-0.01114605
13.82,11.3,0.2771576,0.2582515,0.9981178,0.004609704
13.82,11.23038,0.2809404,0.2475698,0.9981134,0.01968701
13.82,11.14812,0.2842054,0.2380393,0.998109,0.03356711
13.82,11.05321,0.2869526,0.2296601,0.9981045,0.04554214
13.82,10.95836,0.2896981,0.2212859,0.9981,0.05471636
13.83,10.86345,0.2924452,0.2129067,0.9980956,0.06054639
13.83,10.76855,0.2951924,0.2045275,0.9980912,0.06248831
13.83,10.6737,0.2979378,0.1961533,0.9980867,0.05999855
13.83,10.57879,0.3003331,0.1883135,0.9980822,0.05251997
13.83,10.48389,0.3016712,0.1820946,0.9980778,0.03985472
13.83,10.38898,0.3030092,0.1758757,0.9980734,0.02289271
13.84,10.29413,0.3043465,0.1696605,0.998069,0.002891714
13.84,10.19922,0.3056845,0.1634416,0.9980646,-0.01876859
13.84,10.10432,0.3070226,0.1572227,0.9980601,-0.04070714
13.84,10.00941,0.3083606,0.1510039,0.9980557,-0.06144867
13.84,9.935056,0.3086717,0.1470895,0.9980512,-0.07942526
13.84,9.860657,0.308983,0.1431728,0.9980468,-0.09377311
13.84,9.786258,0.3092943,0.139256,0.9980423,-0.1039449
13.85,9.711903,0.3096053,0.1353416,0.9980378,-0.109709
13.85,9.637503,0.3099166,0.1314249,0.9980334,-0.1108343
13.85,9.563104,0.3102278,0.1275082,0.9980289,-0.1072711
13.85,9.51498,0.3100488,0.1254261,0.9980245,-0.09951397
13.85,9.475625,0.3097068,0.1239554,0.9980201,-0.08879358
13.85,9.436246,0.3093646,0.1224838,0.9980156,-0.07652375
13.86,9.396867,0.3090223,0.1210123,0.9980111,-0.06393592
