Depth,Gamma,K,U,TH,MagSusc
1.24,18.51786,0.06461781,1.042967,2.781503,-0.07335991
1.24,18.637,0.06512447,1.052767,2.730344,-0.08509492
1.24,18.75614,0.06563114,1.062567,2.679184,-0.09643417
1.25,18.87528,0.06613781,1.072367,2.628024,-0.1072123
1.25,18.99442,0.06664447,1.082167,2.576864,-0.1172642
1.25,19.11355,0.06715109,1.091966,2.525709,-0.1264621
1.25,19.16758,0.06770442,1.105119,2.466429,-0.1348388
1.25,19.1999,0.06827331,1.11939,2.404443,-0.142308
1.25,19.23223,0.06884219,1.133661,2.342457,-0.1487752
1.26,19.26455,0.06941104,1.147931,2.280475,-0.1543113
1.26,19.29688,0.06997993,1.162202,2.218489,-0.1589787
1.26,19.3292,0.07054881,1.176473,2.156502,-0.1628393
1.26,19.31813,0.07098663,1.19666,2.096955,-0.1658112
1.26,19.26364,0.07129327,1.222764,2.039853,-0.1680144
1.26,19.20914,0.07159994,1.248871,1.982747,-0.1697579
1.27,19.15465,0.0719066,1.274977,1.925641,-0.1710438
1.27,19.10016,0.07221327,1.301084,1.868534,-0.1718812
1.27,19.04566,0.07251994,1.32719,1.811428,-0.1722763
1.27,18.99288,0.07279219,1.353121,1.757027,-0.1722885
1.27,18.94521,0.07296111,1.378535,1.710738,-0.1719024
1.27,18.89755,0.07313004,1.403948,1.66445,-0.1708246
1.28,18.84988,0.07329896,1.429362,1.618161,-0.1690101
1.28,18.80222,0.07346787,1.454774,1.571876,-0.1664941
1.28,18.75456,0.07363679,1.480187,1.525587,-0.1633201
1.28,18.70693,0.07380559,1.505582,1.479333,-0.1594276
1.28,18.66608,0.07383673,1.530311,1.443854,-0.1546606
1.28,18.62526,0.07386784,1.555022,1.408401,-0.1494682
1.28,18.58445,0.07389895,1.579731,1.37295,-0.1442727
1.29,18.54363,0.07393006,1.604442,1.337497,-0.1394493
1.29,18.50282,0.07396118,1.629152,1.302044,-0.1353817
1.29,18.462,0.07399229,1.653863,1.266591,-0.1325117
1.29,18.37655,0.07391999,1.678049,1.239266,-0.1314036
1.29,18.27627,0.07381333,1.702062,1.21464,-0.13213
1.29,18.17599,0.07370666,1.726075,1.190013,-0.1345802
1.30,18.0757,0.07359999,1.750088,1.165387,-0.1385905
1.30,17.97543,0.07349334,1.774099,1.140762,-0.1440053
1.30,17.87515,0.07338668,1.798112,1.116136,-0.1506721
1.30,17.7451,0.07321106,1.821776,1.096927,-0.1581139
1.30,17.58536,0.07296662,1.845092,1.083127,-0.1659387
1.30,17.42561,0.07272218,1.868407,1.069327,-0.1738134
1.31,17.26587,0.07247776,1.891721,1.055529,-0.1815171
1.31,17.10612,0.07223331,1.915036,1.041729,-0.1888226
1.31,16.94637,0.07198887,1.938351,1.027929,-0.1955217
1.31,16.79637,0.07171773,1.961177,1.016839,-0.2016438
1.31,16.67558,0.07136665,1.982535,1.013866,-0.2073186
1.31,16.55479,0.07101554,2.003895,1.010893,-0.2127964
1.32,16.43399,0.07066444,2.025255,1.007919,-0.2181132
1.32,16.31319,0.07031333,2.046614,1.004946,-0.2232362
1.32,16.19239,0.06996222,2.067974,1.001973,-0.2281322
1.32,16.07162,0.06961119,2.089329,0.999,-0.2327308
1.32,16.02458,0.06932227,2.104424,0.999,-0.2369485
1.32,15.97754,0.06903338,2.119518,0.999,-0.2404483
1.32,15.93051,0.0687445,2.134611,0.999,-0.2429752
1.33,15.88348,0.06845564,2.149703,0.999,-0.2443322
1.33,15.83644,0.06816675,2.164796,0.999,-0.2443223
1.33,15.7894,0.06787787,2.179889,0.999,-0.2427318
1.33,15.7116,0.06757565,2.194915,0.999,-0.2393011
1.33,15.62354,0.06726901,2.209918,0.999,-0.2341717
1.33,15.53548,0.06696235,2.224923,0.999,-0.2276413
1.34,15.44742,0.06665569,2.239927,0.999,-0.2199896
1.34,15.35936,0.06634902,2.254931,0.999,-0.2114994
1.34,15.27129,0.06604236,2.269935,0.999,-0.2024539
1.34,15.16216,0.06571795,2.284847,0.999,-0.1932483
1.34,15.03194,0.06537573,2.299669,0.999,-0.1841613
1.34,14.90171,0.06503352,2.314491,0.999,-0.1753205
1.35,14.77149,0.0646913,2.329313,0.999,-0.1668722
1.35,14.64127,0.06434911,2.344134,0.999,-0.1589865
1.35,14.51104,0.06400689,2.358956,0.999,-0.1518029
1.35,14.401,0.06366134,2.373424,0.999,-0.1452636
1.35,14.35158,0.0633058,2.386828,0.999,-0.139245
1.35,14.30217,0.06295025,2.400233,0.999,-0.1336385
1.36,14.25275,0.06259473,2.413636,0.999,-0.1283856
1.36,14.20334,0.06223918,2.42704,0.999,-0.1234562
1.36,14.15392,0.06188363,2.440444,0.999,-0.1188348
1.36,14.10448,0.06152795,2.453854,0.999,-0.1145506
1.36,14.13017,0.06122581,2.463429,0.999,-0.1107016
1.36,14.15587,0.06092354,2.473008,0.999,-0.1073749
1.36,14.18157,0.06062126,2.482588,0.999,-0.1046245
1.37,14.20727,0.06031899,2.492167,0.999,-0.1024612
1.37,14.23296,0.06001673,2.501746,0.999,-0.1009014
1.37,14.25866,0.05971446,2.511325,0.999,-0.09996359
1.37,14.31095,0.05947895,2.517144,0.999,-0.09965471
1.37,14.37208,0.05926562,2.521713,0.999,-0.09985512
1.37,14.4332,0.05905228,2.526282,0.999,-0.1003999
1.38,14.49433,0.05883897,2.53085,0.999,-0.1011165
1.38,14.55545,0.05862564,2.535419,0.999,-0.1018342
1.38,14.61658,0.05841231,2.539988,0.999,-0.1023813
1.38,14.64691,0.05825904,2.54142,0.999,-0.1025898
1.38,14.6465,0.05816571,2.539723,0.999,-0.1023653
1.38,14.6461,0.05807237,2.538026,0.999,-0.101684
1.39,14.64569,0.05797904,2.536328,0.999,-0.100612
1.39,14.64529,0.0578857,2.534631,0.999,-0.09921551
1.39,14.64488,0.05779238,2.532933,0.999,-0.09756231
1.39,14.64277,0.05773798,2.529711,0.999,-0.09577781
1.39,14.63552,0.0578002,2.521925,0.999,-0.09402385
1.39,14.62828,0.05786242,2.514139,0.999,-0.09246929
1.40,14.62104,0.05792463,2.506352,0.999,-0.09133041
1.40,14.6138,0.05798684,2.498567,0.999,-0.09083868
1.40,14.60656,0.05804906,2.49078,0.999,-0.09122535
1.40,14.59932,0.05811127,2.482996,0.999,-0.09268466
1.40,14.60709,0.05838687,2.469375,0.999,-0.0953777
1.40,14.61487,0.0586624,2.455759,0.999,-0.09928939
1.40,14.62264,0.05893794,2.442141,0.999,-0.1042886
1.41,14.63042,0.05921349,2.428524,0.999,-0.1101509
1.41,14.63819,0.05948903,2.414906,0.999,-0.1166488
1.41,14.64596,0.05976458,2.401289,0.999,-0.1235526
1.41,14.61838,0.06018011,2.385206,0.9989967,-0.1306188
1.41,14.57901,0.06064232,2.368299,0.9989923,-0.1375321
1.41,14.53964,0.06110453,2.351393,0.9989878,-0.1439053
1.42,14.50028,0.06156674,2.334486,0.9989833,-0.1492384
1.42,14.46091,0.06202891,2.317581,0.9989789,-0.1530552
1.42,14.42154,0.06249113,2.300675,0.9989744,-0.1548716
1.42,14.3887,0.06298,2.284533,0.9989678,-0.1542937
1.42,14.36238,0.06349554,2.269155,0.9989589,-0.1511379
1.42,14.33606,0.06401104,2.253779,0.9989501,-0.1454232
1.43,14.30974,0.06452659,2.238402,0.9989412,-0.1373414
1.43,14.28342,0.06504213,2.223024,0.9989323,-0.127111
1.43,14.25709,0.06555767,2.207647,0.9989234,-0.1149277
1.43,14.23403,0.06607211,2.192928,0.9989134,-0.1010398
1.43,14.22076,0.06658317,2.180187,0.9989001,-0.08577307
1.43,14.20749,0.06709427,2.167444,0.9988867,-0.0696418
1.44,14.19422,0.06760538,2.154702,0.9988734,-0.05321322
1.44,14.18095,0.06811648,2.14196,0.9988601,-0.03699829
1.44,14.16767,0.06862754,2.129219,0.9988467,-0.02161002
1.44,14.1544,0.06913883,2.116472,0.9988334,-0.007489422
1.44,14.22181,0.06961874,2.107625,0.9988156,0.00500903
1.44,14.28925,0.07009882,2.098774,0.9987978,0.01589332
1.44,14.35669,0.0705789,2.089924,0.9987801,0.02516667
1.45,14.42412,0.07105895,2.081074,0.9987623,0.03281978
1.45,14.49156,0.07153903,2.072224,0.9987445,0.03887525
1.45,14.559,0.07201912,2.063373,0.9987267,0.04333926
1.45,14.68702,0.07246242,2.05738,0.9987056,0.04634408
1.45,14.83513,0.0728935,2.052336,0.9986834,0.04808529
1.45,14.98326,0.07332461,2.047291,0.9986612,0.04871519
1.46,15.13139,0.07375571,2.042247,0.9986389,0.04818493
1.46,15.27952,0.07418682,2.037202,0.9986167,0.0464473
1.46,15.42764,0.07461789,2.032158,0.9985945,0.04344841
1.46,15.59599,0.07499338,2.0289,0.99857,0.03896321
1.46,15.78453,0.07531337,2.027425,0.9985433,0.03276919
1.46,15.97307,0.07563338,2.025949,0.9985167,0.02465484
1.47,16.16161,0.07595337,2.024473,0.99849,0.01466513
1.47,16.35014,0.07627334,2.022998,0.9984633,0.002844997
1.47,16.53868,0.07659335,2.021522,0.9984366,-0.01074744
1.47,16.73425,0.07688218,2.020596,0.9984111,-0.02612506
1.47,16.95087,0.07707774,2.021311,0.9983889,-0.04316762
1.47,17.16748,0.07727329,2.022027,0.9983667,-0.06130318
1.48,17.3841,0.07746884,2.022742,0.9983445,-0.07999397
1.48,17.60072,0.07766441,2.023458,0.9983223,-0.09867793
1.48,17.81735,0.07785996,2.024173,0.9983001,-0.1167932
1.48,18.0339,0.07805546,2.024889,0.9982779,-0.1337823
1.48,18.17535,0.0782155,2.024128,0.9982646,-0.1490756
1.48,18.31677,0.0783755,2.023369,0.9982512,-0.1626847
1.48,18.45819,0.0785355,2.022609,0.9982378,-0.174491
1.49,18.59961,0.0786955,2.021849,0.9982245,-0.1844162
1.49,18.74101,0.07885548,2.021089,0.9982111,-0.1923653
1.49,18.88243,0.07901549,2.020329,0.9981978,-0.1983105
1.49,18.95648,0.07918215,2.017576,0.9981911,-0.2024247
1.49,19.00808,0.07935104,2.014158,0.9981867,-0.2049203
1.49,19.05968,0.07951991,2.010741,0.9981822,-0.2060763
1.50,19.11128,0.07968879,2.007324,0.9981778,-0.2062843
1.50,19.16288,0.07985768,2.003906,0.9981734,-0.2059463
1.50,19.21449,0.08002657,2.000489,0.9981689,-0.2054616
1.50,19.22936,0.0801999,1.995742,0.9981689,-0.2049729
1.50,19.20751,0.08037767,1.989667,0.9981734,-0.2046786
1.50,19.18566,0.08055545,1.983592,0.9981778,-0.2048324
1.51,19.16381,0.08073322,1.977517,0.9981822,-0.2054825
1.51,19.14196,0.080911,1.971441,0.9981867,-0.2066759
1.51,19.12011,0.08108877,1.965366,0.9981911,-0.2084603
1.51,19.08527,0.08126877,1.958627,0.9981978,-0.2108624
1.51,19.01141,0.08145542,1.949894,0.9982111,-0.2138168
1.51,18.93756,0.08164209,1.941161,0.9982244,-0.2170023
1.52,18.8637,0.08182876,1.932428,0.9982378,-0.2200659
1.52,18.78985,0.0820154,1.923696,0.9982511,-0.2226565
1.52,18.71599,0.08220207,1.914963,0.9982644,-0.2244059
1.52,18.64211,0.08238879,1.906227,0.9982778,-0.2249297
1.52,18.53584,0.08260654,1.894908,0.9983,-0.2238126
1.52,18.42955,0.08282433,1.883587,0.9983222,-0.2210519
1.52,18.32324,0.08304215,1.872265,0.9983444,-0.2167441
1.53,18.21694,0.08325997,1.860944,0.9983667,-0.2110905
1.53,18.11063,0.08347779,1.849622,0.9983889,-0.2042781
1.53,18.00434,0.08369558,1.838301,0.9984111,-0.1965389
1.53,17.86655,0.08395007,1.825092,0.9984367,-0.1882564
1.53,17.7183,0.08421673,1.811257,0.9984633,-0.1798467
1.53,17.57005,0.08448339,1.797422,0.99849,-0.1717157
1.54,17.4218,0.08475005,1.783586,0.9985167,-0.164158
1.54,17.27357,0.08501669,1.769752,0.9985434,-0.1574751
1.54,17.12532,0.08528335,1.755917,0.9985701,-0.1519485
1.54,16.98049,0.08556337,1.741452,0.9985945,-0.1476676
1.54,16.83908,0.0858567,1.726358,0.9986167,-0.144535
1.54,16.69768,0.08615001,1.711266,0.9986389,-0.1422364
1.55,16.55626,0.08644333,1.696173,0.9986611,-0.1404343
1.55,16.41485,0.08673666,1.68108,0.9986833,-0.1387916
1.55,16.27344,0.08702999,1.665987,0.9987056,-0.1369712
1.55,16.14087,0.08726989,1.650911,0.9987267,-0.1346097
1.55,16.03479,0.08734989,1.63589,0.9987444,-0.1313986
1.55,15.92871,0.0874299,1.620867,0.9987622,-0.1272656
1.56,15.82262,0.0875099,1.605845,0.99878,-0.1222383
1.56,15.71653,0.0875899,1.590823,0.9987978,-0.1163827
1.56,15.61045,0.0876699,1.575801,0.9988156,-0.109765
1.56,15.5044,0.08774988,1.560784,0.9988334,-0.1025503
1.56,15.41175,0.08803437,1.544659,0.9988422,-0.09501094
1.56,15.31914,0.08831877,1.528539,0.9988511,-0.08744625
1.56,15.22653,0.08860315,1.51242,0.99886,-0.08016258
1.57,15.13391,0.08888755,1.4963,0.9988689,-0.07339533
1.57,15.0413,0.08917195,1.48018,0.9988778,-0.06738785
1.57,14.94868,0.08945635,1.46406,0.9988866,-0.06234624
1.57,14.83399,0.09007082,1.44619,0.9988922,-0.05836581
1.57,14.71196,0.09079514,1.427738,0.9988967,-0.05532669
1.57,14.58992,0.09151953,1.409285,0.9989011,-0.05308049
1.58,14.46788,0.09224391,1.390831,0.9989056,-0.05166849
1.58,14.34583,0.09296829,1.372378,0.9989101,-0.05111922
1.58,14.2238,0.09369262,1.353926,0.9989145,-0.05146448
1.58,14.09083,0.09475254,1.333687,0.9989167,-0.05270694
1.58,13.94693,0.09614801,1.31166,0.9989167,-0.0549285
1.58,13.80302,0.09754349,1.289634,0.9989167,-0.05829054
1.59,13.65912,0.09893896,1.267607,0.9989167,-0.06273223
1.59,13.51523,0.1003343,1.245582,0.9989167,-0.06819271
1.59,13.37132,0.1017298,1.223556,0.9989167,-0.07461117
1.59,13.23596,0.1032463,1.200619,0.9989156,-0.08203587
1.59,13.12625,0.1051263,1.174948,0.9989112,-0.09043773
1.59,13.01655,0.107006,1.149279,0.9989067,-0.09944654
1.60,12.90684,0.108886,1.123608,0.9989023,-0.1086554
1.60,12.79713,0.1107659,1.097937,0.9988979,-0.117635
1.60,12.68742,0.1126458,1.072266,0.9988934,-0.1259959
1.60,12.57768,0.1145262,1.04659,0.998889,-0.1332497
1.60,12.49462,0.1166765,1.01847,0.9988845,-0.1389076
1.60,12.41154,0.1188276,0.9903412,0.9988801,-0.1429155
1.60,12.32845,0.1209786,0.9622127,0.9988756,-0.1451834
1.61,12.24537,0.1231296,0.9340842,0.9988712,-0.1455858
1.61,12.16229,0.1252805,0.9059579,0.9988667,-0.143999
1.61,12.0792,0.1274315,0.8778294,0.9988623,-0.1403489
1.61,12.0062,0.130086,0.8486906,0.9988579,-0.1347426
1.61,11.93657,0.1329087,0.8192143,0.9988534,-0.1273534
1.61,11.86695,0.1357312,0.7897403,0.998849,-0.1184345
1.62,11.79732,0.1385538,0.760264,0.9988445,-0.1083986
1.62,11.72769,0.1413765,0.7307878,0.99884,-0.09765804
1.62,11.65806,0.1441992,0.7013115,0.9988356,-0.08663696
1.62,11.58185,0.1469393,0.6723364,0.9988356,-0.07549152
1.62,11.49908,0.1495969,0.6438632,0.99884,-0.06451773
1.62,11.4163,0.1522547,0.6153879,0.9988445,-0.05403726
1.63,11.33352,0.1549125,0.5869125,0.998849,-0.04456061
1.63,11.25075,0.1575702,0.5584372,0.9988534,-0.03659812
1.63,11.16797,0.1602278,0.529964,0.9988579,-0.03066023
1.63,11.08727,0.1626797,0.5023391,0.9988623,-0.02722425
1.63,11.01278,0.1645153,0.4772591,0.9988667,-0.02663412
1.63,10.9383,0.1663509,0.4521791,0.9988712,-0.0289364
1.64,10.86381,0.1681863,0.427101,0.9988756,-0.03392712
1.64,10.78932,0.170022,0.402021,0.9988801,-0.04132726
1.64,10.71484,0.1718576,0.376941,0.9988845,-0.05085761
1.64,10.64037,0.1736925,0.3518704,0.998889,-0.06220371
1.64,10.60005,0.1740572,0.3325875,0.9988979,-0.07501518
1.64,10.55975,0.1744217,0.3133131,0.9989067,-0.08858708
1.64,10.51944,0.1747862,0.2940374,0.9989156,-0.1021486
1.65,10.47914,0.1751508,0.2747616,0.9989246,-0.1148625
1.65,10.43883,0.1755153,0.2554859,0.9989334,-0.125892
1.65,10.39853,0.1758799,0.2362116,0.9989423,-0.1344531
1.65,10.35822,0.1754209,0.221397,0.9989545,-0.139922
1.65,10.31791,0.1746876,0.2080679,0.9989679,-0.1421466
1.65,10.2776,0.1739544,0.1947388,0.9989812,-0.141147
1.66,10.23729,0.1732212,0.1814107,0.9989945,-0.1369794
1.66,10.19698,0.172488,0.1680816,0.9990079,-0.1297066
1.66,10.15667,0.1717548,0.1547524,0.9990212,-0.1193869
1.66,10.13019,0.1706748,0.1438392,0.9990368,-0.106257
1.66,10.11754,0.1692482,0.1353412,0.9990546,-0.0906859
1.66,10.10489,0.1678218,0.1268438,0.9990723,-0.07317473
1.67,10.09224,0.1663952,0.1183458,0.9990901,-0.05462616
1.67,10.07959,0.1649686,0.1098478,0.9991078,-0.03586034
1.67,10.06694,0.1635421,0.1013498,0.9991256,-0.01782103
1.67,10.06102,0.1618957,0.09376307,0.9991445,-0.001133353
1.67,10.07531,0.1595892,0.08890947,0.9991667,0.01366255
1.67,10.0896,0.1572826,0.08405586,0.999189,0.02610792
1.68,10.10389,0.154976,0.07920226,0.9992112,0.03579834
1.68,10.11817,0.1526695,0.07434867,0.9992334,0.04234771
1.68,10.13246,0.1503631,0.06949542,0.9992556,0.04536988
1.68,10.14675,0.148056,0.06464074,0.9992778,0.04454491
1.68,10.25602,0.1452389,0.06359189,0.9992956,0.03961879
1.68,10.36531,0.1424212,0.0625428,0.9993134,0.03109921
1.68,10.47459,0.1396037,0.0614938,0.9993312,0.01953773
1.69,10.58389,0.136786,0.06044471,0.9993489,0.005529136
1.69,10.69318,0.1339683,0.05939563,0.9993667,-0.01033155
1.69,10.80247,0.1311506,0.05834654,0.9993845,-0.02746283
1.69,10.98299,0.1283693,0.06032636,0.9994022,-0.04532392
1.69,11.18733,0.1255999,0.06331792,0.99942,-0.06348301
1.69,11.39166,0.1228305,0.06630949,0.9994378,-0.08147514
1.70,11.596,0.1200612,0.06930105,0.9994556,-0.09862702
1.70,11.80033,0.1172918,0.07229261,0.9994733,-0.1142658
1.70,12.00465,0.1145226,0.07528395,0.9994911,-0.1277185
1.70,12.21519,0.1120806,0.07974833,0.9995044,-0.1386926
1.70,12.43194,0.109965,0.08568159,0.9995133,-0.1469833
1.70,12.64868,0.1078494,0.09161483,0.9995222,-0.1524728
1.71,12.8654,0.105734,0.09754765,0.9995311,-0.155177
1.71,13.08214,0.1036185,0.1034809,0.99954,-0.1551118
1.71,13.29888,0.1015029,0.1094142,0.9995489,-0.152293
1.71,13.51874,0.09950424,0.1160668,0.9995556,-0.1466819
1.71,13.74791,0.09785534,0.1248711,0.9995556,-0.1383703
1.71,13.97707,0.09620656,0.1336748,0.9995556,-0.1278292
1.72,14.20625,0.09455766,0.1424792,0.9995556,-0.115761
1.72,14.43542,0.09290876,0.1512835,0.9995556,-0.1028905
1.72,14.6646,0.09125986,0.1600879,0.9995556,-0.08995132
1.72,14.89367,0.08961169,0.1688883,0.9995556,-0.07763394
1.72,15.10273,0.08823784,0.1804969,0.9995467,-0.06658469
1.72,15.3117,0.08686449,0.1921013,0.9995378,-0.05719368
1.72,15.52067,0.08549115,0.2037056,0.9995289,-0.04971315
1.73,15.72963,0.0841179,0.2153091,0.99952,-0.04436221
1.73,15.93861,0.08274456,0.2269135,0.9995111,-0.04131812
1.73,16.14758,0.08137122,0.2385178,0.9995022,-0.04069908
1.73,16.32181,0.08020461,0.2522228,0.9994867,-0.04241492
1.73,16.48447,0.07910682,0.2666272,0.9994689,-0.04602281
1.73,16.64712,0.0780091,0.2810304,0.9994512,-0.05097111
1.74,16.80978,0.07691131,0.2954347,0.9994334,-0.05677395
1.74,16.97245,0.07581351,0.3098391,0.9994156,-0.06291228
1.74,17.13511,0.07471572,0.3242434,0.9993978,-0.06888921
1.74,17.24647,0.0738047,0.3387178,0.9993801,-0.07433584
1.74,17.30657,0.07308023,0.3532644,0.9993622,-0.0790749
1.74,17.36667,0.07235578,0.367811,0.9993445,-0.08312105
1.75,17.42677,0.07163131,0.3823576,0.9993267,-0.08655493
1.75,17.48687,0.07090686,0.3969042,0.9993089,-0.08945721
1.75,17.54697,0.07018244,0.4114497,0.9992911,-0.09190854
1.75,17.57972,0.06952907,0.42535,0.9992733,-0.09416616
1.75,17.53041,0.06908901,0.4373111,0.9992555,-0.09651703
1.75,17.4811,0.06864894,0.4492722,0.9992378,-0.09916078
1.76,17.4318,0.06820892,0.4612324,0.99922,-0.1022495
1.76,17.38249,0.06776885,0.4731935,0.9992023,-0.1059194
1.76,17.33318,0.06732879,0.4851546,0.9991845,-0.1103067
1.76,17.28389,0.06688892,0.4971103,0.9991667,-0.1154516
1.76,17.18233,0.06654657,0.506416,0.9991534,-0.1212988
1.76,17.0808,0.06620435,0.5157182,0.99914,-0.1276602
1.76,16.97927,0.06586213,0.5250204,0.9991267,-0.1342226
1.77,16.87774,0.06551991,0.5343226,0.9991133,-0.1405472
1.77,16.77622,0.06517769,0.5436248,0.9991,-0.1461949
1.77,16.6747,0.06483549,0.5529263,0.9990866,-0.1507414
1.77,16.55366,0.06456663,0.5602345,0.9990766,-0.1538058
1.77,16.42613,0.06432218,0.5668789,0.9990677,-0.1551026
1.77,16.2986,0.06407774,0.5735233,0.9990588,-0.1544619
1.78,16.17107,0.06383332,0.5801673,0.99905,-0.1519671
1.78,16.04354,0.06358887,0.5868117,0.9990411,-0.1477014
1.78,15.91601,0.06334443,0.5934561,0.9990322,-0.1417482
1.78,15.78174,0.06305554,0.5987357,0.9990256,-0.1342652
1.78,15.64074,0.06272222,0.6026514,0.9990211,-0.1256282
1.78,15.49975,0.06238892,0.6065666,0.9990167,-0.1165138
1.79,15.35876,0.06205561,0.6104822,0.9990122,-0.1073946
1.79,15.21776,0.06172229,0.6143978,0.9990078,-0.09875208
1.79,15.07676,0.06138897,0.6183134,0.9990034,-0.0910674
1.79,14.94403,0.0611201,0.6215288,0.999,-0.08477433
1.79,14.83607,0.06104454,0.6226445,0.999,-0.08012243
1.79,14.72811,0.06096897,0.6237602,0.999,-0.07685521
1.80,14.62014,0.0608934,0.6248758,0.999,-0.07472011
1.80,14.51219,0.06081784,0.6259914,0.999,-0.07346584
1.80,14.40423,0.06074227,0.6271071,0.999,-0.07284123
1.80,14.29632,0.06066673,0.6282223,0.999,-0.07246926
1.80,14.2362,0.06080012,0.6278666,0.999,-0.0718478
1.80,14.17612,0.06093344,0.627511,0.999,-0.07081566
1.80,14.11603,0.06106676,0.6271555,0.999,-0.06930346
1.81,14.05594,0.06120009,0.6268,0.999,-0.06733365
1.81,13.99585,0.06133342,0.6264445,0.999,-0.06492876
1.81,13.93577,0.06146675,0.6260889,0.999,-0.06219537
1.81,13.90087,0.0617201,0.6256267,0.999,-0.05949314
1.81,13.87434,0.06201343,0.6251289,0.999,-0.0571738
1.81,13.84783,0.06230675,0.6246312,0.999,-0.05549057
1.82,13.8213,0.06260008,0.6241334,0.999,-0.05440908
1.82,13.79478,0.06289341,0.6236356,0.999,-0.05389493
1.82,13.76826,0.06318671,0.6231379,0.999,-0.05391373
1.82,13.75449,0.06356006,0.622569,0.999,-0.05426047
1.82,13.75346,0.06401338,0.621929,0.999,-0.05454633
1.82,13.75243,0.06446671,0.621289,0.999,-0.05419875
1.83,13.7514,0.06492001,0.620649,0.999,-0.05302596
1.83,13.75037,0.06537333,0.6200091,0.999,-0.05083627
1.83,13.74934,0.06582665,0.6193691,0.999,-0.04743794
1.83,13.74157,0.06623443,0.6187113,0.999,-0.0426432
1.83,13.7136,0.06650556,0.6180001,0.999,-0.03645734
1.83,13.68563,0.06677672,0.617289,0.999,-0.02946085
1.84,13.65766,0.06704786,0.6165779,0.999,-0.02240075
1.84,13.62969,0.06731901,0.6158667,0.999,-0.01607969
1.84,13.60172,0.06759017,0.6151555,0.999,-0.01130028
1.84,13.57376,0.06786118,0.6144447,0.999,-0.008957096
1.84,13.52629,0.06851033,0.6138756,0.999,-0.01003662
1.84,13.47885,0.06915919,0.6133067,0.999,-0.01476367
1.84,13.4314,0.06980805,0.6127378,0.999,-0.02313312
1.85,13.38395,0.07045686,0.612169,0.999,-0.03490961
1.85,13.3365,0.07110573,0.6116,0.999,-0.0498578
1.85,13.28906,0.07175459,0.6110312,0.999,-0.06764643
1.85,13.21595,0.07230677,0.610729,0.999,-0.08765668
1.85,13.13431,0.07282679,0.6105157,0.999,-0.1089366
1.85,13.05268,0.07334676,0.6103023,0.999,-0.1303841
1.86,12.97104,0.07386678,0.610089,0.999,-0.1507801
1.86,12.8894,0.07438679,0.6098756,0.999,-0.1689053
1.86,12.80776,0.0749068,0.6096623,0.999,-0.1835406
1.86,12.7255,0.07536232,0.6096268,0.999,-0.1938475
1.86,12.64262,0.07575344,0.609769,0.999,-0.1994474
1.86,12.55974,0.07614456,0.6099112,0.999,-0.2004224
1.87,12.47685,0.07653569,0.6100534,0.999,-0.1969721
1.87,12.39397,0.07692678,0.6101956,0.999,-0.1892962
