Depth,Gamma,K,U,TH,MagSusc
10.91,28.2610,0.0960,1.2780,0.9990,-0.0982
10.92,28.2610,0.0960,1.2780,0.9990,-0.1014
10.92,28.2610,0.0960,1.2780,0.9990,-0.1046
10.92,28.2610,0.0960,1.2780,0.9990,-0.1078
10.92,28.2610,0.0960,1.2780,0.9990,-0.1121
10.92,26.9398,0.0960,1.2780,0.9990,-0.1201
10.92,25.6179,0.0960,1.2780,0.9990,-0.1292
10.92,24.2959,0.0960,1.2780,0.9990,-0.1384
10.93,17.8957,0.0612,1.2881,0.9986,-0.1975
10.93,18.6611,0.0739,1.2844,0.9987,-0.1868
10.93,19.4261,0.0865,1.2808,0.9989,-0.1760
10.93,22.9740,0.0960,1.2780,0.9990,-0.1475
10.93,21.6528,0.0960,1.2780,0.9990,-0.1566
10.93,20.3309,0.0960,1.2780,0.9990,-0.1659
10.94,15.2170,0.0170,1.3010,0.9980,-0.2201
10.94,15.2170,0.0170,1.3010,0.9980,-0.1904
10.94,15.2170,0.0170,1.3010,0.9980,-0.1606
10.94,15.5997,0.0233,1.2992,0.9981,-0.2271
10.94,16.3647,0.0360,1.2955,0.9982,-0.2189
10.94,17.1302,0.0486,1.2918,0.9984,-0.2082
10.95,15.2170,0.0170,1.3010,0.9980,-0.1309
10.95,15.2170,0.0170,1.3010,0.9980,-0.1011
10.95,15.2170,0.0170,1.3010,0.9980,-0.0713
10.95,15.5857,0.0170,1.3010,0.9980,-0.0500
10.95,17.0622,0.0170,1.3010,0.9980,-0.0538
10.95,18.5388,0.0170,1.3010,0.9980,-0.0576
10.96,23.1457,0.0540,1.4973,0.9980,-0.0783
10.96,23.5785,0.0416,1.4319,0.9980,-0.0765
10.96,24.0114,0.0293,1.3664,0.9980,-0.0748
10.96,20.0153,0.0170,1.3010,0.9980,-0.0615
10.96,21.4909,0.0170,1.3010,0.9980,-0.0653
10.96,22.9675,0.0170,1.3010,0.9980,-0.0692
10.96,24.4440,0.0170,1.3010,0.9980,-0.0726
10.97,21.8473,0.0909,1.6936,0.9980,-0.0835
10.97,22.2802,0.0786,1.6282,0.9980,-0.0818
10.97,21.7392,0.1005,1.6244,1.1608,-0.0848
10.97,22.7128,0.0663,1.5628,0.9980,-0.0800
10.97,21.7392,0.1091,1.5103,1.3777,-0.0860
10.97,21.7392,0.1178,1.3962,1.5947,-0.0871
10.98,21.7391,0.1264,1.2822,1.8117,-0.0882
10.98,21.7391,0.1350,1.1681,2.0286,-0.0893
10.98,21.7390,0.1437,1.0540,2.2455,-0.0911
10.98,21.4221,0.1646,0.9954,2.5569,-0.0966
10.98,20.7882,0.1977,0.9922,2.9627,-0.1078
10.98,20.1548,0.2308,0.9890,3.3683,-0.1190
10.99,19.5209,0.2639,0.9858,3.7741,-0.1302
10.99,18.8871,0.2970,0.9826,4.1799,-0.1414
10.99,18.2532,0.3302,0.9794,4.5858,-0.1526
10.99,18.0231,0.3580,0.9768,4.8905,-0.1664
10.99,19.0049,0.3700,0.9762,4.8926,-0.1880
10.99,19.9866,0.3820,0.9756,4.8947,-0.2096
11,20.9684,0.3940,0.9749,4.8968,-0.2312
11,21.9495,0.4060,0.9743,4.8988,-0.2528
11,22.9313,0.4180,0.9736,4.9009,-0.2744
11,23.9130,0.4300,0.9730,4.9030,-0.2874
11,23.9130,0.4422,0.9724,4.9051,-0.2720
11,23.9130,0.4543,0.9717,4.9072,-0.2480
11,23.9130,0.4665,0.9711,4.9092,-0.2240
11.01,23.9130,0.4786,0.9704,4.9113,-0.2000
11.01,23.9130,0.4908,0.9698,4.9134,-0.1760
11.01,23.9130,0.5030,0.9692,4.9155,-0.1554
11.01,24.5100,0.5060,0.9690,4.9160,-0.1482
11.01,25.3058,0.5060,0.9690,4.9160,-0.1510
11.01,26.1020,0.5060,0.9690,4.9160,-0.1539
11.02,32.9854,0.4996,0.9706,4.8976,-0.2100
11.02,31.3465,0.5022,0.9700,4.9050,-0.1916
11.02,29.7075,0.5047,0.9693,4.9123,-0.1732
11.02,26.8983,0.5060,0.9690,4.9160,-0.1568
11.02,27.6946,0.5060,0.9690,4.9160,-0.1597
11.02,28.4904,0.5060,0.9690,4.9160,-0.1635
11.03,39.1300,0.4842,0.9744,4.8538,-0.2236
11.03,39.1300,0.4868,0.9738,4.8610,-0.2482
11.03,39.1300,0.4894,0.9732,4.8682,-0.2729
11.03,37.9013,0.4919,0.9725,4.8755,-0.2652
11.03,36.2623,0.4945,0.9719,4.8829,-0.2468
11.03,34.6234,0.4970,0.9712,4.8902,-0.2284
11.04,39.1300,0.4740,0.9770,4.8250,-0.1265
11.04,37.4922,0.4545,0.9770,4.8352,-0.1082
11.04,35.8534,0.4350,0.9770,4.8455,-0.0914
11.04,34.2146,0.4154,0.9770,4.8557,-0.0746
11.04,39.1300,0.4766,0.9764,4.8322,-0.1497
11.04,39.1300,0.4791,0.9757,4.8394,-0.1743
11.04,39.1300,0.4817,0.9751,4.8466,-0.1989
11.05,32.5758,0.3959,0.9770,4.8660,-0.0578
11.05,30.9380,0.3764,0.9770,4.8762,-0.0410
11.05,29.2992,0.3569,0.9770,4.8864,-0.0266
11.05,29.5961,0.3520,0.9770,4.8890,-0.0219
11.05,30.5393,0.3520,0.9770,4.8890,-0.0245
11.05,31.4819,0.3520,0.9770,4.8890,-0.0270
11.06,32.4251,0.3520,0.9770,4.8890,-0.0296
11.06,33.3682,0.3520,0.9770,4.8890,-0.0322
11.06,34.3109,0.3520,0.9770,4.8890,-0.0352
11.06,34.7825,0.3520,0.9770,4.8890,-0.0413
11.06,34.7826,0.3520,0.9770,4.8890,-0.0518
11.06,34.7827,0.3520,0.9770,4.8890,-0.0624
11.07,34.7828,0.3520,0.9770,4.8890,-0.0729
11.07,34.7828,0.3520,0.9770,4.8890,-0.0835
11.07,34.7829,0.3520,0.9770,4.8890,-0.0941
11.07,35.0803,0.3551,0.9768,4.8895,-0.0959
11.07,36.2707,0.3674,0.9762,4.8916,-0.0716
11.07,37.4611,0.3797,0.9756,4.8937,-0.0473
11.08,38.6515,0.3920,0.9749,4.8958,-0.0230
11.08,39.8412,0.4044,0.9743,4.8978,0.0013
11.08,41.0316,0.4167,0.9736,4.8999,0.0257
11.08,42.2220,0.4290,0.9730,4.9020,0.0465
11.08,39.9879,0.4290,0.9730,4.9020,0.0556
11.08,37.7552,0.4290,0.9730,4.9020,0.0612
11.08,35.5211,0.4290,0.9730,4.9020,0.0668
11.09,33.2870,0.4290,0.9730,4.9020,0.0724
11.09,31.0543,0.4290,0.9730,4.9020,0.0780
11.09,28.8202,0.4290,0.9730,4.9020,0.0818
11.09,28.2610,0.4290,0.9730,4.9020,0.0785
11.09,28.2610,0.4290,0.9730,4.9020,0.0699
11.09,28.2610,0.4290,0.9730,4.9020,0.0612
11.1,28.2610,0.4290,0.9730,4.9020,0.0526
11.1,28.2610,0.4290,0.9730,4.9020,0.0440
11.1,28.2610,0.4290,0.9730,4.9020,0.0361
11.1,28.8440,0.4290,0.9730,4.9020,0.0330
11.1,30.0115,0.4290,0.9730,4.9020,0.0370
11.1,31.1790,0.4290,0.9730,4.9020,0.0410
11.11,32.3458,0.4290,0.9730,4.9020,0.0450
11.11,33.5133,0.4290,0.9730,4.9020,0.0490
11.11,34.6807,0.4290,0.9730,4.9020,0.0530
11.11,35.5560,0.4314,0.9730,4.9007,0.0461
11.11,35.5560,0.4412,0.9730,4.8956,0.0064
11.11,35.5560,0.4510,0.9730,4.8905,-0.0332
11.12,35.5560,0.4607,0.9730,4.8854,-0.0730
11.12,35.5560,0.4705,0.9730,4.8802,-0.1126
11.12,35.5560,0.4802,0.9730,4.8751,-0.1523
11.12,35.5560,0.4900,0.9730,4.8700,-0.1826
11.12,33.3450,0.4900,0.9730,4.8700,-0.1818
11.12,31.1352,0.4900,0.9730,4.8700,-0.1715
11.12,28.9242,0.4900,0.9730,4.8700,-0.1613
11.13,26.7132,0.4900,0.9730,4.8700,-0.1510
11.13,24.5035,0.4900,0.9730,4.8700,-0.1408
11.13,22.2924,0.4900,0.9730,4.8700,-0.1309
11.13,24.1963,0.4900,0.9730,4.8700,-0.1225
11.13,27.4741,0.4900,0.9730,4.8700,-0.1151
11.13,30.7499,0.4900,0.9730,4.8700,-0.1078
11.14,34.0276,0.4900,0.9730,4.8700,-0.1004
11.14,37.3054,0.4900,0.9730,4.8700,-0.0930
11.14,40.5812,0.4900,0.9730,4.8700,-0.0847
11.14,42.2202,0.4900,0.9730,4.8700,-0.0705
11.14,42.2205,0.4900,0.9730,4.8700,-0.0475
11.14,42.2208,0.4900,0.9730,4.8700,-0.0244
11.15,42.2211,0.4900,0.9730,4.8700,-0.0014
11.15,42.2215,0.4900,0.9730,4.8700,0.0217
11.15,42.2218,0.4900,0.9730,4.8700,0.0447
11.15,42.4465,0.4900,0.9730,4.8700,0.0609
11.15,43.3427,0.4900,0.9730,4.8700,0.0564
11.15,44.2395,0.4900,0.9730,4.8700,0.0519
11.16,45.1362,0.4900,0.9730,4.8700,0.0474
11.16,46.0325,0.4900,0.9730,4.8700,0.0430
11.16,46.9292,0.4900,0.9730,4.8700,0.0385
11.16,47.8260,0.4900,0.9730,4.8700,0.0324
11.16,45.1512,0.4802,0.9730,4.8751,0.0209
11.16,42.4780,0.4705,0.9730,4.8802,0.0078
11.16,39.8033,0.4607,0.9730,4.8854,-0.0053
11.17,37.1285,0.4510,0.9730,4.8905,-0.0185
11.17,34.4553,0.4412,0.9730,4.8956,-0.0316
11.17,31.7805,0.4314,0.9730,4.9007,-0.0439
11.17,31.1110,0.4290,0.9730,4.9020,-0.0533
11.17,31.1110,0.4290,0.9730,4.9020,-0.0603
11.17,31.1110,0.4290,0.9730,4.9020,-0.0674
11.18,31.1110,0.4290,0.9730,4.9020,-0.0744
11.18,31.1110,0.4290,0.9730,4.9020,-0.0814
11.18,31.1110,0.4290,0.9730,4.9020,-0.0870
11.18,31.5782,0.4290,0.9730,4.9020,-0.0833
11.18,32.5138,0.4290,0.9730,4.9020,-0.0659
11.18,33.4494,0.4290,0.9730,4.9020,-0.0484
11.19,34.3844,0.4290,0.9730,4.9020,-0.0310
11.19,35.3200,0.4290,0.9730,4.9020,-0.0135
11.19,36.2556,0.4290,0.9730,4.9020,0.0039
11.19,36.7229,0.4321,0.9728,4.9026,0.0174
11.19,35.7879,0.4444,0.9722,4.9048,0.0190
11.19,34.8524,0.4567,0.9716,4.9070,0.0206
11.2,31.1110,0.4062,0.9786,3.6988,0.0184
11.2,31.1110,0.4395,0.9754,4.1046,0.0212
11.2,31.1110,0.4727,0.9722,4.5102,0.0241
11.2,33.9169,0.4690,0.9709,4.9093,0.0222
11.2,32.9820,0.4814,0.9703,4.9115,0.0238
11.2,32.0465,0.4937,0.9696,4.9138,0.0254
11.2,31.1110,0.5060,0.9690,4.9160,0.0262
11.21,31.1110,0.3063,0.9882,2.4816,0.0076
11.21,31.1110,0.3396,0.9850,2.8872,0.0126
11.21,31.1110,0.3729,0.9818,3.2930,0.0155
11.21,32.9773,0.2732,0.9795,2.2142,-0.0061
11.21,35.4666,0.2400,0.9669,1.9931,-0.0263
11.21,37.9544,0.2069,0.9542,1.7720,-0.0464
11.22,40.4437,0.1738,0.9416,1.5509,-0.0666
11.22,42.9330,0.1407,0.9290,1.3297,-0.0867
11.22,45.4223,0.1076,0.9163,1.1086,-0.1070
11.22,46.6656,0.0910,0.9100,0.9981,-0.1277
11.22,46.6659,0.0910,0.9100,0.9981,-0.1491
11.22,46.6661,0.0910,0.9100,0.9981,-0.1706
11.23,46.6664,0.0910,0.9100,0.9981,-0.1920
11.23,46.6666,0.0910,0.9100,0.9980,-0.2135
11.23,46.6668,0.0910,0.9100,0.9980,-0.2349
11.23,45.6686,0.0910,0.9100,0.9980,-0.2435
11.23,41.6819,0.0910,0.9100,0.9980,-0.2136
11.23,37.6928,0.0910,0.9100,0.9980,-0.1837
11.24,33.7038,0.1198,0.9210,0.9980,-0.0285
11.24,29.7147,0.1102,0.9174,0.9980,-0.0403
11.24,25.7281,0.1006,0.9137,0.9980,-0.0522
11.24,33.7038,0.0910,0.9100,0.9980,-0.1538
11.24,29.7171,0.0910,0.9100,0.9980,-0.1239
11.24,25.7281,0.0910,0.9100,0.9980,-0.0939
11.24,21.7390,0.0910,0.9100,0.9980,-0.0674
11.25,45.6686,0.1486,0.9321,0.9980,0.0063
11.25,41.6819,0.1390,0.9284,0.9980,-0.0048
11.25,37.6928,0.1294,0.9247,0.9980,-0.0166
11.25,46.6670,0.1601,0.8839,0.9980,0.0146
11.25,46.6670,0.1723,0.8185,0.9980,0.0206
11.25,46.6670,0.1844,0.7531,0.9980,0.0267
11.26,46.6670,0.1966,0.6876,0.9980,0.0328
11.26,46.6670,0.2088,0.6222,0.9980,0.0389
11.26,46.6670,0.2209,0.5567,0.9980,0.0429
11.26,45.3698,0.2332,0.4913,0.9980,0.0345
11.26,42.7723,0.2455,0.4259,0.9980,0.0075
11.26,40.1748,0.2578,0.3604,0.9980,-0.0196
11.27,37.5789,0.2701,0.2950,0.9980,-0.0466
11.27,34.9814,0.2824,0.2296,0.9980,-0.0736
11.27,32.3839,0.2948,0.1641,0.9980,-0.1007
11.27,30.3732,0.3040,0.1150,0.9980,-0.1272
11.27,30.1260,0.3040,0.1150,0.9980,-0.1522
11.27,29.8785,0.3040,0.1150,0.9980,-0.1771
11.28,29.6311,0.3040,0.1150,0.9980,-0.2021
11.28,29.3837,0.3040,0.1150,0.9980,-0.2271
11.28,29.1364,0.3040,0.1150,0.9980,-0.2520
11.28,28.8890,0.3040,0.1150,0.9980,-0.2700
11.28,28.8890,0.3040,0.1150,0.9980,-0.2645
11.28,28.8890,0.3040,0.1150,0.9980,-0.2521
11.28,28.8890,0.3040,0.1150,0.9980,-0.2396
11.29,28.8890,0.3040,0.1150,0.9980,-0.2271
11.29,28.8890,0.3040,0.1150,0.9980,-0.2146
11.29,28.8890,0.3040,0.1150,0.9980,-0.2016
11.29,27.2488,0.3040,0.1150,0.9980,-0.1865
11.29,25.0609,0.3040,0.1150,0.9980,-0.1699
11.29,22.8744,0.3040,0.1150,0.9980,-0.1533
11.3,20.6866,0.3040,0.1150,0.9980,-0.1366
11.3,18.4988,0.3040,0.1150,0.9980,-0.1200
11.3,16.3109,0.3040,0.1150,0.9980,-0.1050
11.3,15.9544,0.3040,0.1150,0.9980,-0.0999
11.3,17.4309,0.3040,0.1150,0.9980,-0.1096
11.3,18.9075,0.3040,0.1150,0.9980,-0.1194
11.31,20.3840,0.3040,0.1150,0.9980,-0.1292
11.31,21.8596,0.3040,0.1150,0.9980,-0.1389
11.31,23.3362,0.3040,0.1150,0.9980,-0.1487
11.31,24.4432,0.3040,0.1150,0.9980,-0.1432
11.31,24.4433,0.3040,0.1150,0.9980,-0.0920
11.31,24.4434,0.3040,0.1150,0.9980,-0.0408
11.32,24.4436,0.3040,0.1150,0.9980,0.0104
11.32,24.4437,0.3040,0.1150,0.9980,0.0616
11.32,24.4439,0.3040,0.1150,0.9980,0.1128
11.32,24.4440,0.3040,0.1150,0.9980,0.1539
11.32,23.3154,0.3040,0.1150,0.9980,0.1614
11.32,22.1874,0.3040,0.1150,0.9980,0.1589
11.32,21.0588,0.3040,0.1150,0.9980,0.1563
11.33,19.9301,0.3040,0.1150,0.9980,0.1538
11.33,18.8015,0.3040,0.1150,0.9980,0.1512
11.33,17.6735,0.3040,0.1150,0.9980,0.1495
11.33,17.3910,0.2966,0.1122,0.9981,0.1510
11.33,17.3910,0.2866,0.1086,0.9983,0.1550
11.33,17.3910,0.2767,0.1049,0.9984,0.1590
11.34,17.3910,0.2668,0.1012,0.9986,0.1630
11.34,17.3910,0.2569,0.0975,0.9988,0.1670
11.34,17.3910,0.2470,0.0938,0.9989,0.1707
11.34,17.0667,0.2371,0.0902,0.9990,0.1724
11.34,16.4173,0.2274,0.0865,0.9990,0.1713
11.34,15.7680,0.2176,0.0828,0.9990,0.1702
11.35,15.1186,0.2078,0.0791,0.9990,0.1691
11.35,14.4696,0.1981,0.0754,0.9990,0.1680
11.35,13.8202,0.1883,0.0718,0.9990,0.1668
11.35,13.4083,0.1810,0.0690,0.9990,0.1675
11.35,13.7096,0.1810,0.0690,0.9990,0.1736
11.35,14.0111,0.1810,0.0690,0.9990,0.1797
11.36,14.3126,0.1810,0.0690,0.9990,0.1858
11.36,14.6142,0.1810,0.0690,0.9990,0.1918
11.36,14.9155,0.1810,0.0690,0.9990,0.1979
11.36,15.2170,0.1810,0.0690,0.9990,0.2064
11.36,15.2170,0.1810,0.0690,0.9990,0.2229
11.36,15.2170,0.1810,0.0690,0.9990,0.2418
11.36,15.2170,0.1810,0.0690,0.9990,0.2606
11.37,15.2170,0.1810,0.0690,0.9990,0.2795
11.37,15.2170,0.1810,0.0690,0.9990,0.2984
11.37,15.2170,0.1810,0.0690,0.9990,0.3135
11.37,15.7908,0.1810,0.0690,0.9990,0.3135
11.37,16.5562,0.1810,0.0690,0.9990,0.3021
11.37,17.3216,0.1810,0.0690,0.9990,0.2908
11.38,18.0865,0.1810,0.0690,0.9990,0.2794
11.38,18.8519,0.1810,0.0690,0.9990,0.2680
11.38,19.6173,0.1810,0.0690,0.9990,0.2584
11.38,19.2704,0.1810,0.0690,0.9990,0.2587
11.38,17.8094,0.1810,0.0690,0.9990,0.2740
11.38,16.3484,0.1810,0.0690,0.9990,0.2894
11.39,10.8706,0.1540,0.2130,0.9990,0.3081
11.39,10.8707,0.1660,0.1490,0.9990,0.3254
11.39,10.8708,0.1780,0.0850,0.9990,0.3427
11.39,14.8873,0.1810,0.0690,0.9990,0.3047
11.39,13.4272,0.1810,0.0690,0.9990,0.3201
11.39,11.9662,0.1810,0.0690,0.9990,0.3355
11.4,12.0522,0.0700,0.6605,0.9990,0.1598
11.4,11.6583,0.0820,0.5967,0.9990,0.1862
11.4,11.2641,0.0940,0.5328,0.9990,0.2126
11.4,10.8700,0.1060,0.4690,0.9990,0.2373
11.4,10.8701,0.1180,0.4050,0.9990,0.2563
11.4,10.8703,0.1300,0.3410,0.9990,0.2736
11.4,10.8704,0.1420,0.2770,0.9990,0.2909
11.41,14.0807,0.0310,0.8680,0.9990,0.0679
11.41,15.0779,0.0310,0.8680,0.9990,0.0597
11.41,16.0752,0.0310,0.8680,0.9990,0.0516
11.41,13.2344,0.0340,0.8520,0.9990,0.0829
11.41,12.8405,0.0460,0.7882,0.9990,0.1070
11.41,12.4463,0.0580,0.7244,0.9990,0.1334
11.42,17.0718,0.0310,0.8680,0.9990,0.0434
11.42,18.0691,0.0310,0.8680,0.9990,0.0352
11.42,19.0664,0.0310,0.8680,0.9990,0.0280
11.42,19.5650,0.0310,0.8680,0.9990,0.0266
11.42,19.5650,0.0310,0.8680,0.9990,0.0338
11.42,19.5650,0.0310,0.8680,0.9990,0.0410
11.43,19.5650,0.0310,0.8680,0.9990,0.0482
11.43,19.5650,0.0310,0.8680,0.9990,0.0554
11.43,19.5650,0.0310,0.8680,0.9990,0.0626
11.43,19.2272,0.0310,0.8680,0.9990,0.0695
11.43,17.8742,0.0310,0.8680,0.9990,0.0754
11.43,16.5221,0.0310,0.8680,0.9990,0.0813
11.44,15.1691,0.0310,0.8680,0.9990,0.0872
11.44,13.8161,0.0310,0.8680,0.9990,0.0932
11.44,12.4640,0.0310,0.8680,0.9990,0.0991
11.44,11.1110,0.0310,0.8680,0.9990,0.1080
11.44,10.0288,0.0310,0.8680,0.9990,0.1272
11.44,8.9465,0.0310,0.8680,0.9990,0.1495
11.44,7.8649,0.0310,0.8680,0.9990,0.1717
11.45,6.7827,0.0310,0.8680,0.9990,0.1939
11.45,5.7005,0.0310,0.8680,0.9990,0.2162
11.45,4.6189,0.0310,0.8680,0.9990,0.2346
11.45,4.3480,0.0310,0.8680,0.9990,0.2378
11.45,4.3480,0.0310,0.8680,0.9990,0.2294
11.45,4.3480,0.0310,0.8680,0.9990,0.2211
11.46,4.3480,0.0310,0.8680,0.9990,0.2128
11.46,4.3480,0.0310,0.8680,0.9990,0.2045
11.46,4.3480,0.0310,0.8680,0.9990,0.1969
11.46,4.8891,0.0310,0.8680,0.9990,0.1936
11.46,5.9707,0.0310,0.8680,0.9990,0.1968
11.46,7.0529,0.0310,0.8680,0.9990,0.2000
11.47,8.1352,0.0310,0.8680,0.9990,0.2032
11.47,9.2168,0.0310,0.8680,0.9990,0.2064
11.47,10.2990,0.0310,0.8680,0.9990,0.2096
11.47,11.1878,0.0336,0.8671,0.9990,0.2151
11.47,11.4970,0.0442,0.8636,0.9990,0.2276
11.47,11.8061,0.0548,0.8601,0.9990,0.2401
11.48,12.1154,0.0653,0.8566,0.9990,0.2526
11.48,12.4247,0.0759,0.8530,0.9990,0.2650
11.48,12.7337,0.0864,0.8495,0.9990,0.2775
11.48,13.0430,0.0970,0.8460,0.9990,0.2833
11.48,13.0430,0.0960,0.8423,0.9990,0.2668
11.48,13.0430,0.0951,0.8386,0.9990,0.2436
11.48,13.0430,0.0941,0.8350,0.9990,0.2204
11.49,13.0430,0.0932,0.8313,0.9990,0.1972
11.49,13.0430,0.0922,0.8276,0.9990,0.1740
11.49,13.0430,0.0912,0.8239,0.9990,0.1531
11.49,13.8776,0.0903,0.8201,0.9991,0.1413
11.49,14.9909,0.0893,0.8163,0.9993,0.1363
11.49,16.1042,0.0884,0.8124,0.9994,0.1314
11.5,17.2168,0.0874,0.8086,0.9996,0.1264
11.5,18.3301,0.0864,0.8048,0.9998,0.1214
11.5,19.4434,0.0855,0.8009,0.9999,0.1173
11.5,19.6173,0.0850,0.7990,1.0000,0.1182
11.5,18.8524,0.0850,0.7990,1.0000,0.1267
11.5,18.0870,0.0850,0.7990,1.0000,0.1352
11.51,15.2170,0.0893,0.8159,0.9996,0.1652
11.51,15.2170,0.0874,0.8084,0.9998,0.1660
11.51,15.2170,0.0855,0.8009,1.0000,0.1668
11.51,17.3216,0.0850,0.7990,1.0000,0.1437
11.51,16.5567,0.0850,0.7990,1.0000,0.1522
11.51,15.7913,0.0850,0.7990,1.0000,0.1606
11.52,11.1137,0.0956,0.8686,0.9985,0.2047
11.52,12.4812,0.0960,0.8610,0.9987,0.1905
11.52,13.8495,0.0965,0.8535,0.9988,0.1762
11.52,15.2170,0.0970,0.8460,0.9990,0.1648
11.52,15.2170,0.0951,0.8385,0.9992,0.1628
11.52,15.2170,0.0932,0.8310,0.9993,0.1636
11.52,15.2170,0.0912,0.8234,0.9995,0.1644
11.53,7.4319,0.0940,0.8930,0.9980,0.2466
11.53,8.4522,0.0940,0.8930,0.9980,0.2406
11.53,9.4725,0.0940,0.8930,0.9980,0.2347
11.53,7.0087,0.0941,0.8911,0.9980,0.2449
11.53,8.3770,0.0946,0.8836,0.9982,0.2332
11.53,9.7453,0.0951,0.8761,0.9984,0.2189
11.54,10.4922,0.0940,0.8930,0.9980,0.2288
11.54,11.5125,0.0940,0.8930,0.9980,0.2229
11.54,12.5329,0.0940,0.8930,0.9980,0.2180
11.54,13.0430,0.0940,0.8930,0.9980,0.2192
11.54,13.0430,0.0940,0.8930,0.9980,0.2296
11.54,13.0430,0.0940,0.8930,0.9980,0.2400
11.55,13.0430,0.0940,0.8930,0.9980,0.2504
11.55,13.0430,0.0940,0.8930,0.9980,0.2608
11.55,13.0430,0.0940,0.8930,0.9980,0.2712
11.55,13.0546,0.0940,0.8930,0.9980,0.2730
11.55,13.1010,0.0940,0.8930,0.9980,0.2488
11.55,13.1474,0.0940,0.8930,0.9980,0.2247
11.56,13.1938,0.0940,0.8930,0.9980,0.2005
11.56,13.2402,0.0940,0.8930,0.9980,0.1763
11.56,13.2866,0.0940,0.8930,0.9980,0.1522
11.56,13.3330,0.0940,0.8930,0.9980,0.1363
11.56,13.2866,0.0940,0.8930,0.9980,0.1478
11.56,13.2402,0.0940,0.8930,0.9980,0.1677
11.56,13.1938,0.0940,0.8930,0.9980,0.1875
11.57,13.1474,0.0940,0.8930,0.9980,0.2073
11.57,13.1010,0.0940,0.8930,0.9980,0.2272
11.57,13.0546,0.0940,0.8930,0.9980,0.2427
11.57,13.0430,0.0940,0.8930,0.9980,0.2410
11.57,13.0430,0.0940,0.8930,0.9980,0.2262
11.57,13.0430,0.0940,0.8930,0.9980,0.2115
11.58,13.0430,0.0940,0.8930,0.9980,0.1968
11.58,13.0430,0.0940,0.8930,0.9980,0.1821
11.58,13.0430,0.0940,0.8930,0.9980,0.1681
11.58,12.7106,0.0940,0.8930,0.9980,0.1586
11.58,12.0463,0.0940,0.8930,0.9980,0.1557
11.58,11.3816,0.0940,0.8930,0.9980,0.1528
11.59,10.7168,0.0940,0.8930,0.9980,0.1499
11.59,10.0521,0.0940,0.8930,0.9980,0.1470
11.59,9.3878,0.0940,0.8930,0.9980,0.1442
11.59,9.0550,0.0940,0.8930,0.9980,0.1455
11.59,9.7197,0.0940,0.8930,0.9980,0.1596
11.59,10.3841,0.0940,0.8930,0.9980,0.1737
11.6,13.0430,0.0570,1.0888,0.9980,0.1887
11.6,13.0430,0.0694,1.0236,0.9980,0.2025
11.6,13.0430,0.0817,0.9583,0.9980,0.2163
11.6,11.0488,0.0940,0.8930,0.9980,0.1877
11.6,11.7135,0.0940,0.8930,0.9980,0.2018
11.6,12.3783,0.0940,0.8930,0.9980,0.2159
11.6,13.0430,0.0940,0.8930,0.9980,0.2248
11.61,11.2152,0.0509,1.4810,0.9980,0.1414
11.61,11.8799,0.0386,1.4155,0.9980,0.1423
11.61,12.5447,0.0262,1.3501,0.9980,0.1433
11.61,13.0430,0.0201,1.2847,0.9980,0.1490
11.61,13.0430,0.0324,1.2194,0.9980,0.1612
11.61,13.0430,0.0447,1.1541,0.9980,0.1750
11.62,10.4892,0.0878,1.6780,0.9980,0.1214
11.62,9.2214,0.0878,1.6773,0.9980,0.1365
11.62,13.6878,0.0753,1.6140,0.9980,0.0883
11.62,9.8861,0.0755,1.6118,0.9980,0.1394
11.62,16.8882,0.0628,1.5500,0.9980,0.0552
11.62,10.5504,0.0632,1.5464,0.9980,0.1404
11.63,20.0887,0.0503,1.4860,0.9980,0.0221
11.63,23.2892,0.0378,1.4220,0.9980,-0.0110
11.63,26.4877,0.0254,1.3580,0.9980,-0.0441
11.63,28.8890,0.0190,1.2940,0.9980,-0.0711
11.63,28.8890,0.0310,1.2300,0.9980,-0.0796
11.63,28.8890,0.0430,1.1660,0.9980,-0.0881
11.64,28.8890,0.0550,1.1020,0.9980,-0.0966
11.64,28.8890,0.0670,1.0380,0.9980,-0.1050
11.64,28.8890,0.0790,0.9740,0.9980,-0.1135
11.64,28.8890,0.0910,0.9100,0.9980,-0.1213
11.64,25.3098,0.0910,0.9100,0.9980,-0.1268
11.64,21.7305,0.0910,0.9100,0.9980,-0.1316
11.64,18.1534,0.0910,0.9100,0.9980,-0.1364
11.65,14.5742,0.0910,0.9100,0.9980,-0.1412
11.65,10.9950,0.0910,0.9100,0.9980,-0.1460
11.65,7.4157,0.0910,0.9100,0.9980,-0.1475
11.65,6.5394,0.0910,0.9100,0.9980,-0.1357
11.65,6.5626,0.0910,0.9100,0.9980,-0.1139
11.65,6.5858,0.0910,0.9100,0.9980,-0.0922
11.66,6.6670,0.1154,0.9196,0.9980,-0.0396
11.66,6.6670,0.1056,0.9158,0.9980,-0.0302
11.66,6.6670,0.0959,0.9119,0.9980,-0.0207
11.66,6.6090,0.0910,0.9100,0.9980,-0.0704
11.66,6.6322,0.0910,0.9100,0.9980,-0.0487
11.66,6.6554,0.0910,0.9100,0.9980,-0.0288
11.67,6.6148,0.1743,0.9423,0.9980,-0.1441
11.67,6.6380,0.1644,0.9386,0.9980,-0.1134
11.67,6.6612,0.1545,0.9349,0.9980,-0.0827
11.67,6.6670,0.1447,0.9311,0.9980,-0.0679
